label,youtube_id,time_start,time_end,split
ski ballet,CsgrmUU_SdM,0,10,train
presenting weather forecast,Csgysvnytew,85,95,train
skateboarding,Cshumz7fqVk,187,197,train
flipping bottle,CshxGkgl1Tg,46,56,train
using a wrench,CshxssNdGFs,66,76,train
driving tractor,CsiYCHPwCfs,3,13,train
flipping pancake,Csj1UUFQ30I,2,12,train
eating spaghetti,CsjkDWA6osg,80,90,train
alligator wrestling,CsjzKr2Fho0,16,26,train
folding napkins,Csl_bNsU-YM,19,29,train
finger snapping,Csls7PbgmkA,6,16,train
swing dancing,Csm-UXB2PH0,214,224,train
shoveling snow,CsmQTgJfD78,0,10,train
water sliding,Csms6QXh9IY,407,417,train
opening bottle (not wine),Csnb0e8YexI,3,13,train
barbequing,CsoJXk4zgZE,43,53,train
breading or breadcrumbing,CsonI6nZvII,493,503,train
chiseling stone,CspVLdwCvs4,41,51,train
crocheting,CspwtwavHGQ,116,126,train
doing nails,CsqHBib47lU,210,220,train
shot put,CsqpwCNYfpY,3,13,train
breakdancing,CsrHcQAJ06k,79,89,train
snorkeling,CsrxY89lxfw,20,30,train
playing maracas,Css0ufx5hLY,28,38,train
clean and jerk,Css3aBYKXK8,0,10,train
smoking pipe,CssZ0w5KkWU,180,190,train
waving hand,CsspPG0KXjU,0,10,train
docking boat,Cst8F6M5TyU,19,29,train
riding mechanical bull,CsuJLOy9pHM,21,31,train
grooming cat,CsuQgjNNMrQ,67,77,train
planing wood,CsuZ8E4MSdM,25,35,train
carving ice,Csud7fJkWDw,387,397,train
playing ocarina,CsvHGHbvPHc,36,46,train
canoeing or kayaking,CswmSV0hHUk,36,46,train
shining flashlight,CsyXArZKrmw,23,33,train
testifying,Cszw_SyXkR4,236,246,train
wrapping present,Ct0_EVNlq5E,223,233,train
playing harp,Ct1CFXR-lUw,76,86,train
playing billiards,Ct1TKSPlIAA,43,53,train
watering plants,Ct24A5GgYrc,8,18,train
inflating balloons,Ct2Tp1MsSB4,105,115,train
catching or throwing frisbee,Ct2co8ElDIs,43,53,train
moving child,Ct2h5s6aY-Y,4,14,train
stacking cups,Ct5RTVV-UVo,78,88,train
putting on sari,Ct6lDrtogJs,18,28,train
unloading truck,Ct6mlCw8Vhc,39,49,train
push up,Ct864RaeMiw,65,75,train
shearing sheep,Ct9FZjGI5EE,10,20,train
eating hotdog,Ct9JB2st2lQ,31,41,train
helmet diving,CtAJ1uRJIaM,18,28,train
listening with headphones,CtAQZafsR_0,221,231,train
riding or walking with horse,CtAxSTxNNU8,83,93,train
high jump,CtBD3BEk0e4,169,179,train
catching fish,CtBmPUFqKrg,366,376,train
splashing water,CtBxZa-LfFQ,0,10,train
making a cake,CtCSYoqsHuM,22,32,train
checking tires,CtDhpaHwD9Q,16,26,train
vacuuming floor,CtEo-y9F07E,29,39,train
pirouetting,CtFzQToT0M4,0,10,train
shaking hands,CtGbdCdANCQ,110,120,train
jumping bicycle,CtH3RfA81qE,41,51,train
spinning poi,CtHryzmA1p4,67,77,train
doing nails,CtK11ANdGaw,310,320,train
looking in mirror,CtMSwEGTuZ0,29,39,train
bench pressing,CtMvrMzFme4,10,20,train
breading or breadcrumbing,CtNu6LWjMbA,128,138,train
pushing cart,CtNvT67HURU,21,31,train
shaking hands,CtOEI7RQRhM,35,45,train
lighting candle,CtPQFWkRCMo,94,104,train
archery,CtPWJkD7PAI,6,16,train
being in zero gravity,CtQ8ivmabJs,456,466,train
drawing,CtSExRlu3kQ,3,13,train
water skiing,CtSFfZuWPFc,17,27,train
preparing salad,CtSKONFUAhM,167,177,train
breading or breadcrumbing,CtSkhYsz6lE,640,650,train
playing piano,CtT7uahA9-4,69,79,train
flipping bottle,CtTVeOuDm9c,3,13,train
dining,CtTYmG4VBlI,95,105,train
cooking scallops,CtTmULc95-0,0,10,train
ironing,CtUCovNWqTI,88,98,train
sleeping,CtUWliZRt8U,21,31,train
sharpening knives,CtVZWBq9UfM,117,127,train
cutting orange,CtV_xCHKh7I,7,17,train
holding snake,CtWJKg8miBo,142,152,train
visiting the zoo,CtWe4elwQWY,92,102,train
biking through snow,CtWf4Kt8WBA,1,11,train
water skiing,CtWkQa1JUNc,4,14,train
tossing coin,CtYAv5rXgq0,0,10,train
sled dog racing,Cta5sGzej4Y,3,13,train
headbanging,Cta_ssLyIXM,2,12,train
using megaphone,Ctag-uotvGY,0,10,train
rock scissors paper,Ctb2JzvhUXk,0,10,train
dancing ballet,CtbBhoF76Ss,255,265,train
ice fishing,CtbEJ0ZE01c,443,453,train
eating cake,CtcOrHvmDlg,13,23,train
watering plants,CtdKZrN_Mk4,218,228,train
arm wrestling,CtdLbNA2Fng,1,11,train
snowboarding,CteFvln-piE,1,11,train
person collecting garbage,Ctf592o5ee0,12,22,train
putting wallpaper on wall,CtfU-4edphw,37,47,train
making pizza,CtfXSjYhUYo,32,42,train
blowing nose,CtgzAf5rRdM,0,10,train
moving furniture,Cth9_DLBykg,39,49,train
blowing leaves,CtiBK1F-NC4,72,82,train
throwing snowballs,CtiTQ8tuF6s,26,36,train
pouring beer,Ctif6zfMGiw,0,10,train
dining,CtjAckFH3bI,181,191,train
playing didgeridoo,CtjWqsuJydU,70,80,train
hitting baseball,CtjlmWrF4ws,2,12,train
moving child,CtjvTmR2BUQ,4,14,train
making pizza,CtlH6tdmr6k,11,21,train
steer roping,CtlVJNiP9Uo,0,10,train
jetskiing,CtmwoWXLPWM,150,160,train
bench pressing,CtoaLDNmuYk,126,136,train
smelling feet,Ctq4EYcTfjk,17,27,train
playing bass guitar,CtqHV_ulybw,121,131,train
riding mechanical bull,CtqOOvBJSEk,60,70,train
crying,CtqYj_eWPAg,3,13,train
tapping pen,Ctqi7UNC2g4,50,60,train
closing door,Cts440C4lnY,88,98,train
opening bottle (not wine),Ctt8dq0Psss,6,16,train
card throwing,CttQE0u0ZJM,77,87,train
playing recorder,CtuogsxxBZo,17,27,train
changing oil,Ctv26ZS1kcc,48,58,train
making balloon shapes,CtvnMSR2-7s,78,88,train
hula hooping,Ctvp-6OSVL0,71,81,train
bobsledding,CtxYUPR9rLM,3,13,train
feeding birds,CtxliyGtrdM,154,164,train
pinching,CtyjbUmM9cs,159,169,train
sword swallowing,CtzFLp30BoQ,49,59,train
sticking tongue out,CtzbT7wjZI8,4,14,train
decorating the christmas tree,CtzhMn7dJzQ,13,23,train
pushing wheelbarrow,Cu-b0mxtKmM,0,10,train
reading newspaper,Cu-fZ13dvj8,19,29,train
waxing back,Cu-tyFXX1I8,600,610,train
opening door,Cu0CYm55FT8,0,10,train
hockey stop,Cu3FeoebzA8,3,13,train
headbanging,Cu3guXS0qUc,4,14,train
curling hair,Cu40apwb6Tk,252,262,train
peeling banana,Cu51jB3AA0Y,8,18,train
burping,Cu551TkrLA8,0,10,train
testifying,Cu5NNGThBSQ,0,10,train
smoking pipe,Cu65BCAu_ZU,189,199,train
eating nachos,Cu6N-4VYZJc,162,172,train
sucking lolly,Cu6lk_D_Ywk,98,108,train
skipping rope,Cu7HqYPSiZg,155,165,train
folding clothes,Cu8DS3qDK6I,19,29,train
drinking shots,Cu9F23ztBdA,32,42,train
cutting cake,Cu9kuhYIsCA,29,39,train
putting in contact lenses,Cu9u3x3dmWM,119,129,train
sausage making,CuB6YRVJtEU,117,127,train
letting go of balloon,CuBfTjE96mQ,56,66,train
ripping paper,CuCD7ld9S1M,27,37,train
catching or throwing softball,CuChNKPMXPg,0,10,train
surveying,CuCs5tCl5jk,195,205,train
squat,CuD5jN8YqdA,2,12,train
squat,CuDUuRt6MJk,6,16,train
flipping bottle,CuE0x_FHTEA,432,442,train
hugging (not baby),CuEL3pL34CQ,0,10,train
land sailing,CuF7JZ_00f0,50,60,train
spray painting,CuGlk2fXkmg,114,124,train
contorting,CuGmirJl6Ng,43,53,train
cleaning windows,CuGnkdXv7b0,2,12,train
contorting,CuGzfah6e_Y,50,60,train
jumping sofa,CuHPUojY0oo,54,64,train
carrying weight,CuI7Z2TGlz0,20,30,train
playing poker,CuIQu4ylR5U,52,62,train
person collecting garbage,CuJxo9Zvq0Q,77,87,train
putting wallpaper on wall,CuLC5G7yWxA,63,73,train
tapping guitar,CuM5cIwbT78,9,19,train
braiding hair,CuNyxHU-EcU,14,24,train
jumpstyle dancing,CuORTnrlYPI,424,434,train
playing gong,CuO_ceH-n_U,0,10,train
milking goat,CuOaDZPHRr4,49,59,train
lighting fire,CuRm8r2eQ-o,50,60,train
sword fighting,CuSfUBZ4VMM,17,27,train
making horseshoes,CuTCRdKqW1w,119,129,train
walking through snow,CuUABp_kijs,11,21,train
playing polo,CuVUUzi9QKU,55,65,train
flint knapping,CuVWSfd7jLU,82,92,train
playing checkers,CuVbNavwD4c,217,227,train
smashing,CuVhf07lgO0,117,127,train
somersaulting,CuVvqHsGUfQ,2,12,train
tapping guitar,CuWIOTayjB8,78,88,train
playing slot machine,CuYI0XRdZAM,93,103,train
roasting pig,CuYWz-sa0kQ,42,52,train
cumbia,CuY_0hJyJNM,0,10,train
pillow fight,CuYgUrILP9Q,36,46,train
building shed,CuYibSqcMyQ,0,10,train
pouring beer,CuYkMzojm7Y,17,27,train
moving child,Cu_PqROqTjk,36,46,train
shoveling snow,Cub4U3EZrt8,19,29,train
polishing metal,CubOKAja7XU,3,13,train
somersaulting,CucRY1bekdc,23,33,train
swimming with dolphins,Cucbid-pml4,115,125,train
testifying,CucpxduM7X4,600,610,train
jetskiing,CudTAZlqwaM,40,50,train
pull ups,CudeEnJ7VHU,40,50,train
tobogganing,Cug6wEsmx5M,3,13,train
ice climbing,CugbAAjm5Ig,59,69,train
hitting baseball,Cugq4AeGPBA,19,29,train
popping balloons,CugremldnWU,0,10,train
bowling,Cuh9nz3LeGg,120,130,train
scrambling eggs,CuhNm8UDRMU,73,83,train
eating ice cream,Cuht6dSW9D8,98,108,train
using bagging machine,CuiQImpfPQc,16,26,train
bobsledding,CuipwbVRLyw,22,32,train
tapping guitar,CukDVhq4ZYQ,73,83,train
archery,CukaHTiUEoU,97,107,train
folding napkins,CulAqUEiUFQ,104,114,train
riding snow blower,CultZCK8X2g,149,159,train
assembling bicycle,CunCGHCf-x4,29,39,train
casting fishing line,CunCli20LIM,16,26,train
chopping wood,CunP48AVYb0,4,14,train
kicking soccer ball,Cun_0JsJBao,1,11,train
vacuuming floor,CuoZSvjWiHA,101,111,train
building lego,CupznYe8tRA,48,58,train
making the bed,CuqpuUlSO1E,4,14,train
building sandcastle,CurB3WH1fCE,226,236,train
passing soccer ball,Curzn9KkP_8,82,92,train
plastering,Cus8P3zkAxM,0,10,train
busking,CusSaECUhLg,77,87,train
playing pan pipes,CusU4wNEtpc,226,236,train
bowling,CusfmEKBWEU,101,111,train
crawling baby,CusmKjBAnVo,12,22,train
flying kite,CutIsbMdZGk,36,46,train
delivering mail,CutLpqYm3VQ,5,15,train
pretending to be a statue,CuuddUgFrTw,4,14,train
waxing chest,CuvklKqoLvQ,10,20,train
stacking cups,CuwGYYGrM_U,149,159,train
packing,CuwKXKYZufM,13,23,train
riding mechanical bull,CuwikQ_vCaY,0,10,train
entering church,CuxV03bS27A,32,42,train
getting a tattoo,CuxVc8xKnqQ,226,236,train
cleaning gutters,CuzCdCK5_7s,25,35,train
using remote controller (not gaming),Cuzm0SoWI3g,17,27,train
playing maracas,Cv-DknI8wRU,32,42,train
shining flashlight,Cv-G2N-BUHw,31,41,train
blowing nose,Cv-hh1zsWoc,1,11,train
saluting,Cv0xVOFSFcg,544,554,train
playing squash or racquetball,Cv1zzfaeKyU,87,97,train
building shed,Cv275TZ-cN8,19,29,train
blowing leaves,Cv2BgdLqejE,27,37,train
playing bass guitar,Cv2YMlAspPs,69,79,train
building sandcastle,Cv32Z9vHOIs,4,14,train
cooking on campfire,Cv3CPUnRcZc,38,48,train
tasting wine,Cv3_V739wMY,104,114,train
using bagging machine,Cv3lu81qPN4,60,70,train
motorcycling,Cv6AuU3J_Ug,226,236,train
gargling,Cv6NS-AiCqQ,11,21,train
hopscotch,Cv6YLvMWHY4,9,19,train
battle rope training,Cv7Zv1y5sZk,3,13,train
mowing lawn,Cv7f3PpVbyE,0,10,train
belly dancing,Cv81tIbINrA,55,65,train
putting on shoes,Cv8VmRCERYc,0,10,train
chasing,Cv8lfLT2sC0,79,89,train
polishing metal,CvA8D57Zdq0,25,35,train
archery,CvADaXTKu7k,48,58,train
chasing,CvBNzazB3MU,77,87,train
skiing mono,CvDqFiT0ljk,0,10,train
pull ups,CvDz01Oqc1Y,0,10,train
ice skating,CvEfjUxYe-U,142,152,train
playing violin,CvEsqhepKnM,27,37,train
long jump,CvFF7L4ODOU,24,34,train
assembling computer,CvGzFdpacxU,37,47,train
sweeping floor,CvHTYtJvExE,35,45,train
shouting,CvI7_qVkbD8,25,35,train
ski ballet,CvI7eTMFpwM,0,10,train
catching or throwing frisbee,CvIADduPOFo,2,12,train
kitesurfing,CvJVdNXRwh4,3,13,train
tackling,CvK-VSemnyw,2,12,train
staring,CvKe7oyEoV8,46,56,train
petting horse,CvKfDpuzWAE,155,165,train
getting a tattoo,CvKpNEks5G4,255,265,train
cheerleading,CvL_EpRi9Qg,28,38,train
flipping pancake,CvLoYdzICxo,9,19,train
belly dancing,CvMEi87wm9U,11,21,train
driving car,CvMRVhCZsiI,146,156,train
playing violin,CvMeQIiejPQ,0,10,train
ironing,CvMqCSIYk9s,46,56,train
using inhaler,CvOGp9L-FB4,39,49,train
playing harp,CvOHGjnAUE8,36,46,train
splashing water,CvOIh6UEAg0,67,77,train
milking cow,CvP4QSWvWFM,181,191,train
jumpstyle dancing,CvQfLHlE-PA,1,11,train
hula hooping,CvQp_d5xQEk,17,27,train
catching or throwing frisbee,CvR6Vo_dJQ4,2,12,train
bench pressing,CvRN6WzlHv0,69,79,train
throwing tantrum,CvRPLgYwoTM,9,19,train
washing dishes,CvRqYcma4P0,16,26,train
planing wood,CvSIs_R_BEk,82,92,train
holding snake,CvSpfno4jEw,13,23,train
playing mahjong,CvT9D8F8Tak,22,32,train
yoga,CvTd1MDLkhI,253,263,train
playing polo,CvTvhswP0Pc,13,23,train
using atm,CvUcqBeMKYM,86,96,train
sled dog racing,CvUsDR7sZi4,6,16,train
celebrating,CvVG9Za5tlU,23,33,train
swing dancing,CvXPKJzWk74,169,179,train
folding clothes,CvYencroKQ8,339,349,train
playing harp,CvYqIUgK8Uc,32,42,train
mowing lawn,CvYv_xviEVA,10,20,train
splashing water,CvZ325cR3tc,35,45,train
alligator wrestling,CvZg2u-Jgg0,0,10,train
ski ballet,Cv_5FExwsXE,43,53,train
walking the dog,Cv_9W6EFw3M,42,52,train
carving ice,Cv_eLCmFer4,21,31,train
vacuuming car,CvaeRL7-Mdc,343,353,train
moving baby,Cvb4939gAto,7,17,train
arranging flowers,CvbfF2HfbHY,135,145,train
sharpening pencil,CvblgS38DkQ,288,298,train
combing hair,Cvcd-0ASZyU,546,556,train
finger snapping,Cvdq04wmeQA,4,14,train
massaging back,CvdxyWDiCoE,40,50,train
pole vault,Cvf5eBKKDWM,2,12,train
riding a bike,CvfE-HO7T30,6,16,train
playing harp,CvfNt_6HfC8,3,13,train
welding,Cvfsoy0Fmy8,178,188,train
playing basketball,CvfyqK3RRgA,303,313,train
pull ups,CvgH2pdghfU,22,32,train
waxing armpits,CvhxWHY53dM,0,10,train
welding,Cvj4DQ_460w,134,144,train
smashing,CvlFQ0JLhaI,4,14,train
playing cymbals,CvmlTbj5k5A,271,281,train
tackling,CvmoQfN6phU,0,10,train
flipping bottle,CvmocV0AwnQ,29,39,train
assembling computer,CvoBLCKwmcQ,100,110,train
playing shuffleboard,CvowZsctZxI,0,10,train
bandaging,CvpkXlaL7lw,438,448,train
milking goat,CvqElHCNncI,0,10,train
planing wood,CvrNjCsSNZE,8,18,train
laughing,CvrZ4Ed3h6M,15,25,train
grooming cat,Cvrf0shO52g,0,10,train
vacuuming car,Cvsy-Vaked4,114,124,train
playing trumpet,CvtV1ZDaI2Q,1,11,train
throwing ball (not baseball or American football),CvtbvEsSjL4,16,26,train
building shed,Cvtx_4n5k-Q,200,210,train
changing oil,CvuEx9HdhiM,114,124,train
trimming or shaving beard,CvvliAHHqws,1682,1692,train
washing hands,CvxQFE4QCKc,22,32,train
shearing sheep,Cvz6kddU_Ck,79,89,train
capsizing,Cvz9d-k-CD0,0,10,train
massaging back,Cw-LvOxs9yI,81,91,train
herding cattle,Cw085l2fya4,67,77,train
silent disco,Cw0cK3-UfJU,5,15,train
playing marbles,Cw1w2Cevxzw,60,70,train
driving car,Cw396ac7Ygk,23,33,train
cutting cake,Cw3IBMaEeOs,22,32,train
weaving basket,Cw3q9PnYbtI,407,417,train
breakdancing,Cw4CzAY2zFQ,205,215,train
playing piano,Cw4YYACG2XQ,6,16,train
playing shuffleboard,Cw4mkhsfpZU,21,31,train
juggling fire,Cw5ViJhWqfU,2,12,train
shaking head,Cw5WwMfbmBo,1,11,train
eating chips,Cw6Gky60rH8,2,12,train
surfing water,Cw7PgiOGp20,107,117,train
whistling,Cw800xKjcuI,22,32,train
washing dishes,Cw9LRys1TVM,2,12,train
fidgeting,CwAZoPVqY5Y,25,35,train
kicking field goal,CwAvtCZzrtU,3,13,train
air drumming,CwBAI4FU5Rc,40,50,train
petting horse,CwBShz5O9vU,6,16,train
shining flashlight,CwBfmdoYKy8,36,46,train
skydiving,CwDfCalnZRY,329,339,train
using a sledge hammer,CwFYW_DwUyE,0,10,train
reading newspaper,CwF_l6gVDjY,54,64,train
ice climbing,CwGCTbTpxAw,52,62,train
arresting,CwGNO0tjfB8,0,6,train
pushing cart,CwGYBTrkySI,15,25,train
playing slot machine,CwGhjD_sRqw,50,60,train
playing marbles,CwIeXUh4JOk,81,91,train
making tea,CwIvndmiIzU,223,233,train
pillow fight,CwJy9_ushuw,34,44,train
splashing water,CwL2gcphYjM,11,21,train
sanding wood,CwLV24n0v4o,11,21,train
surfing crowd,CwLgUTzwXLU,4,14,train
shoot dance,CwLnwItKLB8,4,14,train
playing harmonica,CwMQEmwgPaA,52,62,train
shaving head,CwMarA5OH_U,1,11,train
smashing,CwMbxd-rbbM,2,12,train
luge,CwOIEIU4_Dc,41,51,train
doing jigsaw puzzle,CwOnYcdlD8s,626,636,train
tie dying,CwOvahDvx80,260,270,train
threading needle,CwQZKpagGDk,82,92,train
skydiving,CwS9_tqMSgY,31,41,train
eating spaghetti,CwUJY-QrEzA,8,18,train
fixing bicycle,CwV0brLKoE8,684,694,train
pushing wheelbarrow,CwV1lJrMRgg,45,55,train
arguing,CwVFSqA_0vA,0,10,train
stretching leg,CwVS9h3TL4U,77,87,train
chopping wood,CwW67bBZ4Bk,34,44,train
grooming cat,CwYaIm4HkCg,9,19,train
putting on foundation,CwZhqFH2Cyw,51,61,train
using a sledge hammer,CwZx6J4vU84,12,22,train
pumping fist,Cw_DUXdQf0Y,6,16,train
yawning,CwaV2Cu0uRs,61,71,train
playing mahjong,CwbFKNi3HT8,80,90,train
riding snow blower,CwbyH-nlxVg,369,379,train
baby waking up,CwcOV3ApHPE,0,10,train
splashing water,CwcgbKLs5BA,0,10,train
pumping fist,CwcylfDFato,23,33,train
cooking scallops,Cwdep8k7EZQ,24,34,train
surveying,Cwejt6c6yCg,58,68,train
cleaning windows,Cwet9Y-OFks,205,215,train
cracking neck,CwfDrliNi5c,0,10,train
trapezing,CwgKTJY0JZU,5,15,train
yawning,Cwi5tuaFQbQ,0,10,train
swing dancing,Cwiy89AP4Zc,113,123,train
calculating,CwlMjmS2spE,62,72,train
bouncing ball (not juggling),CwmEqUSNHIg,29,39,train
playing nose flute,CwmTWLAT7vM,5,15,train
metal detecting,Cwm_XKfg1Qo,238,248,train
bungee jumping,Cwmi7PFIzqA,227,237,train
catching or throwing softball,CwmjMU3rQpY,4,14,train
washing hands,Cwmphwgr7k0,51,61,train
playing controller,CwnaTssiC_M,314,324,train
sled dog racing,CwoCgEuJGkk,242,252,train
metal detecting,CwoEefMtrJ0,24,34,train
spelunking,CwofRQ48neQ,0,10,train
kitesurfing,Cworj7i57uw,13,23,train
eating nachos,CwpETq4TYb0,326,336,train
